method_key,algorithm,m,iter,time,rel_res,residual,step_type,AA_steps,AA_percent,eta,cs,effective_m,bu_norm
faa0707,FAA cs=1/sqrt(2),20,29,474.18041574999916,0.00032592201434779197,0.03171608776022723,AA,29,100.0,0.0,0.7071067811865475,12,1.832511289988696e-12
faa0707,FAA cs=1/sqrt(2),20,30,489.6636131670002,0.00023701636713680029,0.023064511048030478,AA,30,100.0,0.0,0.7071067811865475,13,2.6195561528098647e-12
faa0707,FAA cs=1/sqrt(2),20,31,505.8505573330003,0.00016285478437604554,0.01584770713871398,AA,31,100.0,0.0,0.7071067811865475,14,1.5816332946629177e-12
faa0707,FAA cs=1/sqrt(2),20,32,521.4008419999991,0.00010174828548263395,0.009901318136725413,AA,32,100.0,0.0,0.7071067811865475,12,1.1082791269798575e-12
faa0707,FAA cs=1/sqrt(2),20,33,537.2489641249995,5.0824307291014317e-05,0.004945809486420436,AA,33,100.0,0.0,0.7071067811865475,13,1.2273031359029273e-12
faa0707,FAA cs=1/sqrt(2),20,34,552.687930791999,2.320874793463988e-05,0.002258487165320926,AA,34,100.0,0.0,0.7071067811865475,13,7.58801855779587e-13
faa0707,FAA cs=1/sqrt(2),20,35,568.2304323749995,1.695559082520886e-05,0.0016499806179553673,AA,35,100.0,0.0,0.7071067811865475,14,2.374437013787677e-13
faa0707,FAA cs=1/sqrt(2),20,36,583.6207959169988,9.316719140765814e-06,0.0009066275639503125,AA,36,100.0,0.0,0.7071067811865475,14,2.6988156068284893e-13
faa0707,FAA cs=1/sqrt(2),20,37,599.1231358749992,6.42498217144156e-06,0.0006252271691898875,AA,37,100.0,0.0,0.7071067811865475,14,1.5290646866861804e-13
faa0707,FAA cs=1/sqrt(2),20,38,614.632701999999,4.761737607980236e-06,0.00046337369437315153,AA,38,100.0,0.0,0.7071067811865475,15,2.815033258265672e-13
faa0707,FAA cs=1/sqrt(2),20,39,630.2278080830001,2.8039989146408578e-06,0.00027286243868581393,AA,39,100.0,0.0,0.7071067811865475,13,5.021805961980139e-13
faa0707,FAA cs=1/sqrt(2),20,40,645.7512079169992,1.0749777316646914e-06,0.00010460811659498856,AA,40,100.0,0.0,0.7071067811865475,14,2.1703539048394934e-13
faa0707,FAA cs=1/sqrt(2),20,41,661.8174700420004,6.146815319654334e-07,5.981582266364844e-05,AA,41,100.0,0.0,0.7071067811865475,14,2.1345546108825663e-13
faa0707,FAA cs=1/sqrt(2),20,42,677.3877052919997,3.332317518819104e-07,3.2427412147443784e-05,AA,42,100.0,0.0,0.7071067811865475,14,2.017335661059913e-13
faa0707,FAA cs=1/sqrt(2),20,43,693.1324650829993,2.0080968283149124e-07,1.9541170106388426e-05,AA,43,100.0,0.0,0.7071067811865475,14,1.7336946250031917e-13
faa0707,FAA cs=1/sqrt(2),20,44,708.7318196249998,1.292907876330676e-07,1.2581531122913098e-05,AA,44,100.0,0.0,0.7071067811865475,14,2.288488280136288e-13
faa0707,FAA cs=1/sqrt(2),20,45,724.256699874999,7.310545685964642e-08,7.114030300014805e-06,AA,45,100.0,0.0,0.7071067811865475,15,3.980174941484907e-13
faa0707,FAA cs=1/sqrt(2),20,46,739.8379107500004,3.274082941130116e-08,3.1860720455764186e-06,AA,46,100.0,0.0,0.7071067811865475,15,1.8698209850559415e-13
faa0707,FAA cs=1/sqrt(2),20,47,755.5110492080003,2.7227027707976844e-08,2.6495135714117567e-06,AA,47,100.0,0.0,0.7071067811865475,15,1.544111959548464e-13
faa0707,FAA cs=1/sqrt(2),20,48,771.0165090419996,1.3008246372362096e-08,1.2658570620892115e-06,AA,48,100.0,0.0,0.7071067811865475,15,2.0332722237071847e-13
faa0707,FAA cs=1/sqrt(2),20,49,786.743241832999,1.0968114014955964e-08,1.067327923088109e-06,AA,49,100.0,0.0,0.7071067811865475,15,2.448055458751987e-13
faa0707,FAA cs=1/sqrt(2),20,50,802.18594725,1.0200052838608886e-08,9.925864370826474e-07,AA,50,100.0,0.0,0.7071067811865475,14,5.090671745114995e-13
faa0707,FAA cs=1/sqrt(2),20,51,817.6515778329995,8.953063914381974e-09,8.712395859472448e-07,AA,51,100.0,0.0,0.7071067811865475,13,3.6052967082086796e-13
faa0707,FAA cs=1/sqrt(2),20,52,833.3605435419995,5.803980061243264e-09,5.647962791018123e-07,AA,52,100.0,0.0,0.7071067811865475,14,4.2324273377831534e-13
faa0707,FAA cs=1/sqrt(2),20,53,849.272922791999,2.9501114121471563e-09,2.870809222179839e-07,AA,53,100.0,0.0,0.7071067811865475,15,2.139696377499274e-13
faa0707,FAA cs=1/sqrt(2),20,54,864.9001613330001,1.3907157299361577e-09,1.3533317848580754e-07,AA,54,100.0,0.0,0.7071067811865475,14,3.5532774612040123e-13
faa0707,FAA cs=1/sqrt(2),20,55,880.4988074579996,8.818580777726825e-10,8.581527775186683e-08,AA,55,100.0,0.0,0.7071067811865475,12,4.538175300447422e-13
faa0707,FAA cs=1/sqrt(2),20,56,896.4607732919994,5.95186428297852e-10,5.791871724702586e-08,AA,56,100.0,0.0,0.7071067811865475,12,2.384983527148103e-13
faa0707,FAA cs=1/sqrt(2),20,57,912.13862075,4.1518225144307526e-10,4.040217028483923e-08,AA,57,100.0,0.0,0.7071067811865475,12,2.0972818737545173e-13
faa0707,FAA cs=1/sqrt(2),20,58,927.584478625,1.8122628586929837e-10,1.7635472702243488e-08,AA,58,100.0,0.0,0.7071067811865475,11,1.4908463437456057e-13
faa0707,FAA cs=1/sqrt(2),20,59,942.9943606670004,2.785124455122284e-10,2.7102572932539878e-08,AA,59,100.0,0.0,0.7071067811865475,12,2.4112081293251954e-13
faa0707,FAA cs=1/sqrt(2),20,60,958.5748635,8.775851305030758e-11,8.539946916996153e-09,AA,60,100.0,0.0,0.7071067811865475,11,1.897581670204835e-13
picard,Picard,30,0,17.000869291999997,1.0,97.31189169192768,Picard,0,0.0,0.0,,0,8.710311982369664e-14
picard,Picard,30,1,33.954282042,0.5250532780673655,51.09392772778306,Picard,0,0.0,0.0,,0,1.3390540695985507e-13
picard,Picard,30,2,49.81432375,0.3222891727775722,31.362569074812075,Picard,0,0.0,0.0,,0,9.83493249897671e-14
picard,Picard,30,3,65.117770708,0.5596861511334684,54.46411812057195,Picard,0,0.0,0.0,,0,4.623012270118588e-14
picard,Picard,30,4,80.821303292,0.4928934489181771,47.96439391678634,Picard,0,0.0,0.0,,0,5.1042034542032824e-14
picard,Picard,30,5,96.156217292,0.4184600825983074,40.721142235201604,Picard,0,0.0,0.0,,0,1.1075808371792499e-13
picard,Picard,30,6,111.899204917,0.33171412489827096,32.27972899478311,Picard,0,0.0,0.0,,0,2.1299787943120989e-13
picard,Picard,30,7,127.52914166699999,0.35069941057462656,34.12722305826094,Picard,0,0.0,0.0,,0,1.8206154403047543e-12
picard,Picard,30,8,143.08132512499998,0.2270923651853089,22.09878764497647,Picard,0,0.0,0.0,,0,1.2693829115270974e-13
picard,Picard,30,9,158.58632008299998,0.22839761425120805,22.225803900708236,Picard,0,0.0,0.0,,0,1.0136519537931815e-13
picard,Picard,30,10,179.51393962499998,0.05204905516772286,5.064992019148616,Picard,0,0.0,0.0,,0,2.0214337570855518e-13
picard,Picard,30,11,195.01202958300001,0.06211846352841887,6.044865194946457,Picard,0,0.0,0.0,,0,2.427677650098328e-13
picard,Picard,30,12,210.833791792,0.029676296180410008,2.887856519725626,Picard,0,0.0,0.0,,0,2.9474295459559763e-13
picard,Picard,30,13,226.313966667,0.027511070404843355,2.6771543035651137,Picard,0,0.0,0.0,,0,1.0984349222504542e-13
picard,Picard,30,14,241.86656887500004,0.021619533601310633,2.1038377122407317,Picard,0,0.0,0.0,,0,2.325503339385004e-13
picard,Picard,30,15,257.5011935,0.014878894232095131,1.447893344009289,Picard,0,0.0,0.0,,0,1.6668472519677789e-13
picard,Picard,30,16,273.422734583,0.011750142225859687,1.143428567647604,Picard,0,0.0,0.0,,0,1.6525607281172471e-13
picard,Picard,30,17,289.222738708,0.011961736873303978,1.1640192430622944,Picard,0,0.0,0.0,,0,2.0817795137458746e-13
picard,Picard,30,18,304.85377650000004,0.006937500863550366,0.675101332646468,Picard,0,0.0,0.0,,0,2.1261855633831938e-13
picard,Picard,30,19,320.685193958,0.007595889677854143,0.7391703936351739,Picard,0,0.0,0.0,,0,2.0364756832986006e-13
picard,Picard,30,20,336.61725925,0.007479523494434483,0.7278465801976369,Picard,0,0.0,0.0,,0,6.893832661451734e-12
picard,Picard,30,21,352.45239275,0.00507968520531349,0.4943137765285538,Picard,0,0.0,0.0,,0,3.1927207563470976e-13
picard,Picard,30,22,368.533308208,0.0064308074652371875,0.6257940395488012,Picard,0,0.0,0.0,,0,1.1981310349191036e-13
picard,Picard,30,23,384.178874,0.00520120085067694,0.5061386938490365,Picard,0,0.0,0.0,,0,2.33509550372847e-13
picard,Picard,30,24,399.847957958,0.004939563058689767,0.4806782253726656,Picard,0,0.0,0.0,,0,8.857816111076913e-14
picard,Picard,30,25,415.54234608300004,0.0055348274234571174,0.5386045267649702,Picard,0,0.0,0.0,,0,5.210981356211442e-12
picard,Picard,30,26,431.71083787500004,0.003974763571991042,0.38679176221861195,Picard,0,0.0,0.0,,0,1.5130530005900447e-12
picard,Picard,30,27,447.485024875,0.004856113076854471,0.472557549778616,Picard,0,0.0,0.0,,0,8.317785081138548e-14
picard,Picard,30,28,463.17921825,0.0045672149498877735,0.4444443265372319,Picard,0,0.0,0.0,,0,1.40781297944591e-13
picard,Picard,30,29,478.751402625,0.003513091459731428,0.34186557563322084,Picard,0,0.0,0.0,,0,5.199969395772751e-13
picard,Picard,30,30,494.8474575,0.004599121310315485,0.4475491948274571,Picard,0,0.0,0.0,,0,2.700627075463471e-13
picard,Picard,30,31,510.45339691699996,0.003792616327550536,0.3690666692956343,Picard,0,0.0,0.0,,0,4.455370857523704e-13
picard,Picard,30,32,526.090842167,0.0035636014525565977,0.3467807985843838,Picard,0,0.0,0.0,,0,1.2457077205442722e-13
picard,Picard,30,33,541.734383375,0.004303007611535054,0.41873381064323956,Picard,0,0.0,0.0,,0,8.411297891522889e-14
picard,Picard,30,34,557.232961958,0.0034728820190839953,0.3379527188999449,Picard,0,0.0,0.0,,0,3.3211451012655757e-13
picard,Picard,30,35,572.85276025,0.0038615337581754815,0.37577315484029494,Picard,0,0.0,0.0,,0,4.200535392433433e-13
picard,Picard,30,36,588.548621417,0.004121362768015196,0.401057607304238,Picard,0,0.0,0.0,,0,5.4857791496513e-13
picard,Picard,30,37,604.078978667,0.003681101417329519,0.35821494243017166,Picard,0,0.0,0.0,,0,1.928033832368201e-13
picard,Picard,30,38,619.600852708,0.004249365925109709,0.4135138366636441,Picard,0,0.0,0.0,,0,2.2669284188795125e-13
picard,Picard,30,39,635.660788542,0.00416245735948993,0.4050565997389513,Picard,0,0.0,0.0,,0,5.768996007430491e-13
picard,Picard,30,40,651.370437708,0.00427145512831058,0.4156633788130883,Picard,0,0.0,0.0,,0,2.3757329118807265e-13
picard,Picard,30,41,666.855372167,0.0046830083332762415,0.45571239972017236,Picard,0,0.0,0.0,,0,3.636979455364813e-13
picard,Picard,30,42,682.541563083,0.0044783246028625,0.43579423871505063,Picard,0,0.0,0.0,,0,4.16227829068813e-13
picard,Picard,30,43,697.98916225,0.0050486106242406195,0.4912898502608186,Picard,0,0.0,0.0,,0,2.8100982781963064e-13
picard,Picard,30,44,713.531821792,0.005166171925606509,0.5027299628864981,Picard,0,0.0,0.0,,0,2.1581659999603213e-13
picard,Picard,30,45,729.29172025,0.00506895990560838,0.4932700773252866,Picard,0,0.0,0.0,,0,2.889696430106038e-12
picard,Picard,30,46,745.0039188750001,0.0058223404846029,0.5665829666312031,Picard,0,0.0,0.0,,0,4.149742686953927e-13
picard,Picard,30,47,760.5166685830001,0.005745280932249767,0.5590841558187867,Picard,0,0.0,0.0,,0,1.7877025563694863e-13
picard,Picard,30,48,775.92700025,0.005866059332324182,0.5708373304055524,Picard,0,0.0,0.0,,0,4.016110713238714e-13
picard,Picard,30,49,791.5870757920001,0.006444029387929316,0.6270806898577767,Picard,0,0.0,0.0,,0,1.572333449685926e-13
picard,Picard,30,50,807.420725292,0.006521054340133435,0.6345761336642398,Picard,0,0.0,0.0,,0,4.3442051022975845e-13
picard,Picard,30,51,822.880641,0.0067220794846352865,0.6541382707533581,Picard,0,0.0,0.0,,0,6.337968595967775e-13
picard,Picard,30,52,838.455179667,0.00690444345676594,0.6718844538578459,Picard,0,0.0,0.0,,0,1.4647955600527012e-13
picard,Picard,30,53,854.0759171670001,0.00749158679911762,0.729020483196409,Picard,0,0.0,0.0,,0,2.0165642781972595e-13
picard,Picard,30,54,869.828862625,0.007447483635891127,0.7247287209532411,Picard,0,0.0,0.0,,0,3.056843113663066e-13
picard,Picard,30,55,885.343327583,0.00733995966425007,0.7142653598706207,Picard,0,0.0,0.0,,0,1.8281842026988177e-13
picard,Picard,30,56,901.066445458,0.008362850301079788,0.8138047827344811,Picard,0,0.0,0.0,,0,3.9187829907330343e-13
picard,Picard,30,57,916.7866998330001,0.007948364244745244,0.7734703605126398,Picard,0,0.0,0.0,,0,1.5427911848823954e-13
picard,Picard,30,58,933.022725042,0.007862208839323129,0.7650864150315287,Picard,0,0.0,0.0,,0,4.775614344669106e-13
picard,Picard,30,59,948.948328875,0.008792271198101737,0.8555925425557315,Picard,0,0.0,0.0,,0,1.205705670762906e-13
picard,Picard,30,60,965.7044565,0.008381167233718356,0.8155872380995337,Picard,0,0.0,0.0,,0,1.740250947212941e-13
picard,Picard,30,61,981.168056083,0.008426438834166706,0.8199927031790838,Picard,0,0.0,0.0,,0,5.102067175588359e-13
picard,Picard,30,62,996.979863292,0.008794305355513503,0.8557904902614696,Picard,0,0.0,0.0,,0,2.0367268334164625e-13
picard,Picard,30,63,1012.8069032080001,0.009004530040285749,0.876247852016996,Picard,0,0.0,0.0,,0,5.692867194671952e-13
picard,Picard,30,64,1028.959169042,0.008885361097386139,0.8646512967525076,Picard,0,0.0,0.0,,0,1.2449662069185182e-10
picard,Picard,30,65,1044.9409087499998,0.008672466871966019,0.8439341569465881,Picard,0,0.0,0.0,,0,1.5069414811433942e-13
picard,Picard,30,66,1060.723241667,0.009702681657386213,0.9441863065648205,Picard,0,0.0,0.0,,0,1.1459785640041107e-13
picard,Picard,30,67,1076.272518,0.009085773421310193,0.8841537991119328,Picard,0,0.0,0.0,,0,3.355348891303485e-12
picard,Picard,30,68,1091.8858894999998,0.008729800192695458,0.8495133708437499,Picard,0,0.0,0.0,,0,1.5143005768585584e-12
picard,Picard,30,69,1107.4038088749999,0.00998994669173148,0.9721406104739052,Picard,0,0.0,0.0,,0,4.746989344709296e-13
picard,Picard,30,70,1123.20676325,0.009113814847690756,0.8868825633587651,Picard,0,0.0,0.0,,0,9.042649261223516e-13
picard,Picard,30,71,1138.629550125,0.008995902286559903,0.8754082689808819,Picard,0,0.0,0.0,,0,1.3884331084593095e-13
picard,Picard,30,72,1154.0378537919999,0.009739219211872718,0.9477418451096992,Picard,0,0.0,0.0,,0,1.635000500333944e-13
picard,Picard,30,73,1169.5079718749998,0.0093307522247606,0.9079931499001168,Picard,0,0.0,0.0,,0,9.267313386926834e-13
picard,Picard,30,74,1185.294565083,0.009312902696446395,0.9062561785340528,Picard,0,0.0,0.0,,0,6.865715730801712e-13
picard,Picard,30,75,1201.168258875,0.009270850432221348,0.9021639931523847,Picard,0,0.0,0.0,,0,1.3211364566003583e-13
picard,Picard,30,76,1216.6102182079999,0.00989020397974442,0.9624344584879612,Picard,0,0.0,0.0,,0,2.6434576732611653e-13
picard,Picard,30,77,1232.935260042,0.009471308904458317,0.921670986291438,Picard,0,0.0,0.0,,0,3.963768601663101e-13
picard,Picard,30,78,1248.627973792,0.008976812906665944,0.8735506453121749,Picard,0,0.0,0.0,,0,9.953811896504138e-14
picard,Picard,30,79,1264.424377958,0.010326760439316669,1.0049165933992672,Picard,0,0.0,0.0,,0,2.879670180179887e-12
picard,Picard,30,80,1279.999940583,0.009383871004933611,0.9131622388831202,Picard,0,0.0,0.0,,0,1.8366607588881273e-13
picard,Picard,30,81,1295.6925140829999,0.00903649108286439,0.8793580415307698,Picard,0,0.0,0.0,,0,1.3960058668319978e-12
picard,Picard,30,82,1311.235191667,0.010192127406746356,0.9918151983156291,Picard,0,0.0,0.0,,0,1.113469222408084e-12
picard,Picard,30,83,1327.209391417,0.009327284704951424,0.9076557189880066,Picard,0,0.0,0.0,,0,7.820189999758321e-13
picard,Picard,30,84,1342.809770292,0.009300986784359207,0.9050966185876139,Picard,0,0.0,0.0,,0,2.530912524747963e-13
picard,Picard,30,85,1359.122054708,0.009661426463662666,0.9401716856214652,Picard,0,0.0,0.0,,0,1.8657207731847234e-13
picard,Picard,30,86,1374.686583,0.009674540570315906,0.9414478441477417,Picard,0,0.0,0.0,,0,3.1233380532857024e-13
picard,Picard,30,87,1390.3552155829998,0.009534932913646267,0.927862358982542,Picard,0,0.0,0.0,,0,5.621006545942441e-13
picard,Picard,30,88,1405.9727975829999,0.009145242356365194,0.8899408336790392,Picard,0,0.0,0.0,,0,7.904344554928059e-13
picard,Picard,30,89,1421.66814325,0.010238588113616331,0.9963363775904907,Picard,0,0.0,0.0,,0,2.4906735279809675e-13
picard,Picard,30,90,1437.811837708,0.009524013145404952,0.9267997356781421,Picard,0,0.0,0.0,,0,7.820167741385287e-13
picard,Picard,30,91,1453.968558625,0.008984425548853238,0.8742914459241943,Picard,0,0.0,0.0,,0,1.1656305833911533e-13
picard,Picard,30,92,1469.7248009579998,0.010387889535447675,1.010865181381193,Picard,0,0.0,0.0,,0,2.9547058339865565e-13
picard,Picard,30,93,1485.555461125,0.00935812792695814,0.9106571312673541,Picard,0,0.0,0.0,,0,1.5800562839156423e-13
picard,Picard,30,94,1501.4526342079998,0.00916383835277204,0.8917504452672856,Picard,0,0.0,0.0,,0,4.4420621731484443e-13
picard,Picard,30,95,1517.4513364579998,0.00998548149413796,0.9717060936493014,Picard,0,0.0,0.0,,0,1.8403181631415943e-13
picard,Picard,30,96,1533.8037898329999,0.009453236177955444,0.9199122950874126,Picard,0,0.0,0.0,,0,2.0413787457422073e-13
picard,Picard,30,97,1549.2882673749998,0.009448944284970088,0.9194946428620683,Picard,0,0.0,0.0,,0,1.024763951827794e-12
picard,Picard,30,98,1564.7702109999998,0.00938685689930678,0.9134528019129656,Picard,0,0.0,0.0,,0,1.2666143689668623e-13
picard,Picard,30,99,1580.49625225,0.009973323569470309,0.9705229830008443,Picard,0,0.0,0.0,,0,2.2788309375177074e-13
picard,Picard,30,100,1596.1526422079999,0.009577587441909157,0.9320131518170306,Picard,0,0.0,0.0,,0,1.1148378271832846e-13
aa_pure,AA_pure,30,0,15.285987665998618,1.0,97.31189169192768,initial,0,0.0,0.0,,0,8.710311982369664e-14
aa_pure,AA_pure,30,1,30.91074445799859,0.5250532780544825,51.093927726529394,AA,1,100.0,0.0,,1,1.339051212908009e-13
aa_pure,AA_pure,30,2,46.24728345800031,0.3136898481993917,30.525752532836442,AA,2,100.0,0.0,,2,8.662297547845755e-14
aa_pure,AA_pure,30,3,61.766335041000275,0.27688440734690706,26.944145458925803,AA,3,100.0,0.0,,3,9.737602329668903e-14
aa_pure,AA_pure,30,4,77.38319287499871,0.24068637537237636,23.42164649195934,AA,4,100.0,0.0,,4,6.978446585468303e-14
aa_pure,AA_pure,30,5,93.28807574999882,0.12093129551531899,11.768053131351222,AA,5,100.0,0.0,,5,2.816948532794412e-13
aa_pure,AA_pure,30,6,109.0400404159991,0.09668412267045239,9.408514873636113,AA,6,100.0,0.0,,6,1.0565931763897399e-13
aa_pure,AA_pure,30,7,124.83502670799862,0.09383200287265175,9.130969700780135,AA,7,100.0,0.0,,7,1.4256516553142939e-13
aa_pure,AA_pure,30,8,140.60095937499864,0.08955421810203042,8.714690372500053,AA,8,100.0,0.0,,8,9.804864190007714e-14
aa_pure,AA_pure,30,9,156.25350404100027,0.06973459418358553,6.786005276373605,AA,9,100.0,0.0,,9,2.4517403623522243e-13
aa_pure,AA_pure,30,10,171.94205245800003,0.07800812606723127,7.591118314944651,AA,10,100.0,0.0,,10,2.9302621520952966e-13
aa_pure,AA_pure,30,11,187.94389425000008,0.0430022207465592,4.184627447801534,AA,11,100.0,0.0,,11,2.4168521538219045e-13
aa_pure,AA_pure,30,12,203.77769141599856,0.028780732699937535,2.8007075433106428,AA,12,100.0,0.0,,12,1.1663309504959048e-12
aa_pure,AA_pure,30,13,219.6265564160003,0.04325133579872141,4.208869304776372,AA,13,100.0,0.0,,13,5.806989308278871e-13
aa_pure,AA_pure,30,14,235.95213741599946,0.03787357644570705,3.685549369070588,AA,14,100.0,0.0,,14,4.152945702717931e-13
aa_pure,AA_pure,30,15,251.62817804099905,0.02754366675147577,2.6803263157181596,AA,15,100.0,0.0,,15,5.13309364887917e-13
aa_pure,AA_pure,30,16,266.98692204100007,0.015492991604134592,1.5076523209654904,AA,16,100.0,0.0,,16,2.7497015823386227e-13
aa_pure,AA_pure,30,17,282.6885148749989,0.008789939857449289,0.8553656753866635,AA,17,100.0,0.0,,17,1.3262292521681305e-12
aa_pure,AA_pure,30,18,298.5049999160001,0.005764334782159951,0.5609383219975607,AA,18,100.0,0.0,,18,1.4994240558656898e-13
aa_pure,AA_pure,30,19,314.14838416599923,0.005107896308880988,0.49705905238342396,AA,19,100.0,0.0,,19,7.603147421006096e-13
aa_pure,AA_pure,30,20,329.91784204099895,0.003907239348706932,0.38022085231580705,AA,20,100.0,0.0,,20,5.72107763663313e-13
aa_pure,AA_pure,30,21,346.2267457500002,0.0030171785184391546,0.29360734920156184,AA,21,100.0,0.0,,21,7.941077075887647e-13
aa_pure,AA_pure,30,22,362.2783389159995,0.002612224629659144,0.2542005202363765,AA,22,100.0,0.0,,22,3.91381672176128e-13
aa_pure,AA_pure,30,23,379.2157431249998,0.002018217705318745,0.19639658275070854,AA,23,100.0,0.0,,23,6.131621865910229e-13
aa_pure,AA_pure,30,24,394.6981052909996,0.0034025881751848846,0.33111229197582537,AA,24,100.0,0.0,,24,1.2087708620908267e-12
aa_pure,AA_pure,30,25,410.4013229579996,0.002429385492937342,0.23640809796665896,AA,25,100.0,0.0,,25,7.107982106369677e-13
aa_pure,AA_pure,30,26,426.1659022499989,0.0020975439294614036,0.2041159676828085,AA,26,100.0,0.0,,26,1.0301320256305812e-12
aa_pure,AA_pure,30,27,441.9775234159988,0.0028241354496549016,0.27482196300015127,AA,27,100.0,0.0,,27,3.517215965945173e-13
aa_pure,AA_pure,30,28,457.6130144580002,0.001318580307775956,0.1283135440974025,AA,28,100.0,0.0,,28,8.227145205459577e-13
aa_pure,AA_pure,30,29,473.6998987909992,0.000740510768826605,0.07206050373276068,AA,29,100.0,0.0,,29,6.452577195052206e-13
aa_pure,AA_pure,30,30,489.53801187499994,0.0005644902089901731,0.054931610078405343,AA,30,100.0,0.0,,30,5.107694125507201e-13
aa_pure,AA_pure,30,31,505.5155177079996,0.0003623539870419584,0.035261351941165225,AA,31,100.0,0.0,,30,7.846300515546914e-13
aa_pure,AA_pure,30,32,521.4247450829989,0.0003061339251373096,0.029790471366186566,AA,32,100.0,0.0,,30,4.869161245669475e-13
aa_pure,AA_pure,30,33,537.183274957999,0.00019423614830365254,0.018901487026382238,AA,33,100.0,0.0,,30,5.752314374373201e-13
aa_pure,AA_pure,30,34,552.923062124999,0.00010475935128583758,0.010194330646044032,AA,34,100.0,0.0,,30,3.5363812836458877e-13
aa_pure,AA_pure,30,35,568.708046415999,8.404536627308766e-05,0.008178613579975099,AA,35,100.0,0.0,,30,1.503198667149611e-13
aa_pure,AA_pure,30,36,585.0069283749999,5.435023391050031e-05,0.005288924075729541,AA,36,100.0,0.0,,30,6.651199779362732e-13
aa_pure,AA_pure,30,37,600.8321715000002,3.416199504407044e-05,0.003324368361708753,AA,37,100.0,0.0,,30,3.226494591075859e-13
aa_pure,AA_pure,30,38,616.6573564579994,1.0696564042293724e-05,0.001040902881559455,AA,38,100.0,0.0,,30,2.791751516398689e-13
aa_pure,AA_pure,30,39,632.6050275409998,9.148604382481632e-06,0.0008902679988003475,AA,39,100.0,0.0,,30,2.0552498242254494e-13
aa_pure,AA_pure,30,40,648.2979094579987,2.9083399935387755e-06,0.00028301606645454697,AA,40,100.0,0.0,,30,2.6952049187111026e-13
aa_pure,AA_pure,30,41,664.0134161249989,2.1018754953731984e-06,0.00020453748055567354,AA,41,100.0,0.0,,30,3.163830570468477e-13
aa_pure,AA_pure,30,42,679.8905884999986,1.2655277853460217e-06,0.00012315090278071716,AA,42,100.0,0.0,,30,2.6531061634037013e-13
aa_pure,AA_pure,30,43,695.7741231660002,1.0184642730317355e-06,9.91086850293621e-05,AA,43,100.0,0.0,,30,4.5097176851186766e-13
aa_pure,AA_pure,30,44,711.5428097080003,3.627947712334577e-07,3.530424548466792e-05,AA,44,100.0,0.0,,30,3.1074767335297337e-13
aa_pure,AA_pure,30,45,727.2394177499991,2.1657116597333872e-07,2.1074949846792032e-05,AA,45,100.0,0.0,,30,3.4867492921002e-13
aa_pure,AA_pure,30,46,742.89354275,1.204187932255434e-07,1.1718180564036716e-05,AA,46,100.0,0.0,,30,2.081511935632742e-13
aa_pure,AA_pure,30,47,758.6332518749987,9.218402323525251e-08,8.970601684795038e-06,AA,47,100.0,0.0,,30,2.829462253209561e-13
aa_pure,AA_pure,30,48,774.5744124159992,5.39360006009477e-08,5.248614248775169e-06,AA,48,100.0,0.0,,30,2.2793721493447937e-13
aa_pure,AA_pure,30,49,790.3543752079986,2.4638541345598736e-08,2.3976230668699864e-06,AA,49,100.0,0.0,,30,2.0118173189222484e-13
aa_pure,AA_pure,30,50,806.1177065829997,9.025607981325432e-09,8.782989863325385e-07,AA,50,100.0,0.0,,30,3.9987658255536876e-13
aa_pure,AA_pure,30,51,821.9546202499987,3.946106318833117e-09,3.8400307070311974e-07,AA,51,100.0,0.0,,30,2.153386795527417e-13
aa_pure,AA_pure,30,52,837.7866017079996,2.689315345110542e-09,2.617023635888362e-07,AA,52,100.0,0.0,,30,2.0585061143632475e-13
aa_pure,AA_pure,30,53,853.4048163749994,1.4970777218624056e-09,1.4568346512427224e-07,AA,53,100.0,0.0,,30,2.730422490048077e-13
aa_pure,AA_pure,30,54,869.0024588750002,6.912211097342096e-10,6.726403376562947e-08,AA,54,100.0,0.0,,30,2.5625067015830334e-13
aa_pure,AA_pure,30,55,884.9897222500003,3.4152632345636856e-10,3.32345725981284e-08,AA,55,100.0,0.0,,30,2.987379858925758e-13
aa_pure,AA_pure,30,56,900.6396700409987,2.1202543635547634e-10,2.063259629855782e-08,AA,56,100.0,0.0,,30,3.6624196609023233e-13
aa_pure,AA_pure,30,57,916.2843676249995,8.8850715322118e-11,8.646231186176246e-09,AA,57,100.0,0.0,,30,4.649873822089796e-13
global_eta0,GlobalAndersonSolver,30,0,17.9159114999984,1.0,97.31189169192768,initial,0,0.0,0.0,,0,8.710311982369664e-14
global_eta0,GlobalAndersonSolver,30,1,54.025216209000064,0.571970249625031,55.65950698251586,KM,0,0.0,0.0,,0,7.452324508030532e-14
global_eta0,GlobalAndersonSolver,30,2,69.55280633399889,0.304290909364164,29.611124014883707,AA,1,50.0,0.0,,0,2.1099424262016263e-13
global_eta0,GlobalAndersonSolver,30,3,85.18969233399912,0.12729767697145514,12.38757775408024,AA,2,66.66666666666667,0.0,,1,9.011447333799542e-14
global_eta0,GlobalAndersonSolver,30,4,100.77616220899836,0.08681071763430362,8.44771515212787,AA,3,75.0,0.0,,2,3.2901876274323526e-13
global_eta0,GlobalAndersonSolver,30,5,116.54751187500005,0.07362423069938251,7.164513163719808,AA,4,80.0,0.0,,3,1.23339276628681e-13
